Gene,V,F,R,T,O_max
Gene_8645,1.0,8.0,4.4080675422138835,8.5,0
Gene_8644,1.0,8.0,5.120075046904315,8.5,0
Gene_8643,1.0,8.0,3.759849906191369,8.5,0
Gene_8642,1.0,8.0,5.417448405253284,8.5,0
Gene_8641,1.0,8.0,5.878986866791744,8.5,0
Gene_8640,1.0,8.0,4.49624765478424,8.5,0
Gene_8671,1.0,8.0,5.271106941838649,8.5,0
Gene_8670,1.0,8.0,5.136960600375234,8.5,0
Gene_8669,1.0,8.0,5.533771106941838,8.5,0
Gene_8668,1.0,8.0,6.73452157598499,8.5,0
Gene_8667,1.0,8.0,5.320825515947467,8.5,0
Gene_8666,1.0,8.0,5.433395872420262,8.5,0
Gene_8665,1.0,8.0,4.210131332082552,8.5,0
Gene_8664,1.0,8.0,4.99249530956848,8.5,0
Gene_8663,1.0,8.0,3.7242026266416506,8.5,0
Gene_8662,1.0,8.0,4.8273921200750465,8.5,0
Gene_8661,1.0,8.0,4.5046904315197,8.5,0
Gene_8660,1.0,8.0,5.887429643527204,8.5,0
Gene_8659,1.0,8.0,4.661350844277673,8.5,0
Gene_8658,1.0,8.0,5.2073170731707314,8.5,0
Gene_8657,1.0,8.0,5.696998123827393,8.5,0
Gene_8656,1.0,8.0,4.717636022514071,8.5,0
Gene_8687,1.0,8.0,4.608818011257036,8.5,0
Gene_8686,1.0,8.0,4.640712945590995,8.5,0
Gene_8685,1.0,8.0,4.438086303939962,8.5,0
Gene_8684,1.0,8.0,4.121013133208255,8.5,0
Gene_8683,1.0,8.0,3.2363977485928705,8.5,0
Gene_8682,1.0,8.0,5.416510318949344,8.5,0
Gene_8681,1.0,8.0,5.171669793621013,8.5,0
Gene_8680,1.0,8.0,5.7879924953095685,8.5,0
Gene_8679,1.0,8.0,4.899624765478424,8.5,0
Gene_8678,1.0,8.0,4.274859287054409,8.5,0
Gene_8677,1.0,8.0,4.838649155722327,8.5,0
Gene_8676,1.0,8.0,4.163227016885553,8.5,0
Gene_8675,1.0,8.0,3.99812382739212,8.5,0
Gene_8674,1.0,8.0,5.053470919324577,8.5,0
Gene_8673,1.0,8.0,4.595684803001876,8.5,0
Gene_8672,1.0,8.0,5.361163227016885,8.5,0
Gene_8703,1.0,8.0,5.037523452157599,8.5,0
Gene_8702,1.0,8.0,5.909005628517824,8.5,0
Gene_8701,1.0,8.0,6.0891181988742975,8.5,0
Gene_8700,1.0,8.0,5.340525328330207,8.5,0
Gene_8699,1.0,8.0,4.1116322701688555,8.5,0
Gene_8698,1.0,8.0,4.872420262664165,8.5,0
Gene_8697,1.0,8.0,5.4953095684803,8.5,0
Gene_8696,1.0,8.0,5.021575984990619,8.5,0
Gene_8695,1.0,8.0,4.685741088180112,8.5,0
Gene_8694,1.0,8.0,5.361163227016885,8.5,0
Gene_8693,1.0,8.0,3.99906191369606,8.5,0
Gene_8692,1.0,8.0,4.615384615384615,8.5,0
Gene_8691,1.0,8.0,4.576923076923077,8.5,0
Gene_8690,1.0,8.0,5.406191369606004,8.5,0
Gene_8689,1.0,8.0,5.4005628517823645,8.5,0
Gene_8688,1.0,8.0,4.23921200750469,8.5,0
Gene_8719,1.0,8.0,4.443714821763603,8.5,0
Gene_8718,1.0,8.0,3.969981238273921,8.5,0
Gene_8717,1.0,8.0,4.846153846153846,8.5,0
Gene_8716,1.0,8.0,4.663227016885553,8.5,0
Gene_8715,1.0,8.0,4.787054409005628,8.5,0
Gene_8714,1.0,8.0,4.22701688555347,8.5,0
Gene_8713,1.0,8.0,3.651969981238273,8.5,0
Gene_8712,1.0,8.0,5.053470919324577,8.5,0
Gene_8711,1.0,8.0,5.873358348968106,8.5,0
Gene_8710,1.0,8.0,4.460600375234521,8.5,0
Gene_8709,1.0,8.0,4.854596622889305,8.5,0
Gene_8708,1.0,8.0,4.661350844277673,8.5,0
Gene_8707,1.0,8.0,4.578799249530957,8.5,0
Gene_8706,1.0,8.0,4.605065666041276,8.5,0
Gene_8705,1.0,8.0,5.871482176360225,8.5,0
Gene_8704,1.0,8.0,5.457786116322701,8.5,0
Gene_8735,1.0,8.0,4.182926829268292,8.5,0
Gene_8734,1.0,8.0,3.384615384615385,8.5,0
Gene_8733,1.0,8.0,2.73733583489681,8.5,0
Gene_8732,1.0,8.0,5.532833020637899,8.5,0
Gene_8731,1.0,8.0,5.439024390243903,8.5,0
Gene_8730,1.0,8.0,4.24015009380863,8.5,0
Gene_8729,1.0,8.0,5.151031894934333,8.5,0
Gene_8728,1.0,8.0,5.082551594746717,8.5,0
Gene_8727,1.0,8.0,4.605065666041276,8.5,0
Gene_8726,1.0,8.0,4.465290806754221,8.5,0
Gene_8725,1.0,8.0,5.578799249530957,8.5,0
Gene_8724,1.0,8.0,4.875234521575985,8.5,0
Gene_8723,1.0,8.0,4.720450281425891,8.5,0
Gene_8722,1.0,8.0,3.903377110694184,8.5,0
Gene_8721,1.0,8.0,5.5403377110694185,8.5,0
Gene_8720,1.0,8.0,6.623827392120075,8.5,0
Gene_8751,1.0,8.0,5.050656660412757,8.5,0
Gene_8750,1.0,8.0,5.2926829268292686,8.5,0
Gene_8749,1.0,8.0,4.8320825515947465,8.5,0
Gene_8748,1.0,8.0,5.673545966228893,8.5,0
Gene_8747,1.0,8.0,5.517823639774859,8.5,0
Gene_8746,1.0,8.0,5.397748592870544,8.5,0
Gene_8745,1.0,8.0,4.325515947467167,8.5,0
Gene_8744,1.0,8.0,3.9493433395872417,8.5,0
Gene_8743,1.0,8.0,5.74671669793621,8.5,0
Gene_8742,1.0,8.0,5.044090056285179,8.5,0
Gene_8741,1.0,8.0,4.890243902439025,8.5,0
Gene_8740,1.0,8.0,3.8470919324577855,8.5,0
Gene_8739,1.0,8.0,7.559099437148218,8.5,0
Gene_8738,1.0,8.0,5.461538461538462,8.5,0
Gene_8737,1.0,8.0,5.128517823639775,8.5,0
Gene_8736,1.0,8.0,5.143527204502814,8.5,0
Gene_8767,1.0,8.0,5.428705440900563,8.5,0
Gene_8766,1.0,8.0,5.202626641651031,8.5,0
Gene_8765,1.0,8.0,3.8105065666041273,8.5,0
Gene_8764,1.0,8.0,4.216697936210131,8.5,0
Gene_8763,1.0,8.0,4.887429643527205,8.5,0
Gene_8762,1.0,8.0,4.606941838649155,8.5,0
Gene_8761,1.0,8.0,4.00562851782364,8.5,0
Gene_8760,1.0,8.0,4.831144465290807,8.5,0
Gene_8759,1.0,8.0,4.856472795497186,8.5,0
Gene_8758,1.0,8.0,5.463414634146342,8.5,0
Gene_8757,1.0,8.0,3.948405253283302,8.5,0
Gene_8756,1.0,8.0,4.364915572232645,8.5,0
Gene_8755,1.0,8.0,4.25328330206379,8.5,0
Gene_8754,1.0,8.0,4.458724202626642,8.5,0
Gene_8753,1.0,8.0,5.8667917448405245,8.5,0
Gene_8752,1.0,8.0,4.49624765478424,8.5,0
Gene_8783,1.0,8.0,4.409943714821764,8.5,0
Gene_8782,1.0,8.0,5.021575984990619,8.5,0
Gene_8781,1.0,8.0,6.2045028142589125,8.5,0
Gene_8780,1.0,8.0,5.303001876172608,8.5,0
Gene_8779,1.0,8.0,4.348030018761726,8.5,0
Gene_8778,1.0,8.0,4.715759849906192,8.5,0
Gene_8777,1.0,8.0,4.596622889305816,8.5,0
Gene_8776,1.0,8.0,5.358348968105066,8.5,0
Gene_8775,1.0,8.0,4.449343339587242,8.5,0
Gene_8774,1.0,8.0,5.597560975609756,8.5,0
Gene_8773,1.0,8.0,4.7195121951219505,8.5,0
Gene_8772,1.0,8.0,4.596622889305816,8.5,0
Gene_8771,1.0,8.0,4.805816135084427,8.5,0
Gene_8770,1.0,8.0,4.150093808630394,8.5,0
Gene_8769,1.0,8.0,5.297373358348968,8.5,0
Gene_8768,1.0,8.0,4.2636022514071295,8.5,0
Gene_8799,1.0,8.0,5.777673545966229,8.5,0
Gene_8798,1.0,8.0,5.326454033771108,8.5,0
Gene_8797,1.0,8.0,4.202626641651031,8.5,0
Gene_8796,1.0,8.0,4.082551594746716,8.5,0
Gene_8795,1.0,8.0,4.26078799249531,8.5,0
Gene_8794,1.0,8.0,5.053470919324577,8.5,0
Gene_8793,1.0,8.0,4.99155722326454,8.5,0
Gene_8792,1.0,8.0,5.036585365853659,8.5,0
Gene_8791,1.0,8.0,4.730769230769231,8.5,0
Gene_8790,1.0,8.0,4.695121951219512,8.5,0
Gene_8789,1.0,8.0,5.304878048780488,8.5,0
Gene_8788,1.0,8.0,4.022514071294559,8.5,0
Gene_8787,1.0,8.0,4.893996247654784,8.5,0
Gene_8786,1.0,8.0,4.471857410881801,8.5,0
Gene_8785,1.0,8.0,5.01031894934334,8.5,0
Gene_8784,1.0,8.0,5.666041275797373,8.5,0
Gene_8815,1.0,8.0,4.626641651031894,8.5,0
Gene_8814,1.0,8.0,5.353658536585366,8.5,0
Gene_8813,1.0,8.0,5.410881801125703,8.5,0
Gene_8812,1.0,8.0,4.473733583489681,8.5,0
Gene_8811,1.0,8.0,5.337711069418386,8.5,0
Gene_8810,1.0,8.0,6.246716697936209,8.5,0
Gene_8809,1.0,8.0,4.860225140712945,8.5,0
Gene_8808,1.0,8.0,5.458724202626641,8.5,0
Gene_8807,1.0,8.0,5.4371482176360235,8.5,0
Gene_8806,1.0,8.0,6.212945590994372,8.5,0
Gene_8805,1.0,8.0,4.876172607879925,8.5,0
Gene_8804,1.0,8.0,4.019699812382739,8.5,0
Gene_8803,1.0,8.0,5.261726078799249,8.5,0
Gene_8802,1.0,8.0,4.875234521575985,8.5,0
Gene_8801,1.0,8.0,5.727954971857411,8.5,0
Gene_8800,1.0,8.0,4.758911819887429,8.5,0
Gene_8831,1.0,8.0,4.998123827392121,8.5,0
Gene_8830,1.0,8.0,4.651031894934333,8.5,0
Gene_8829,1.0,8.0,4.790806754221388,8.5,0
Gene_8828,1.0,8.0,3.662288930581613,8.5,0
Gene_8827,1.0,8.0,4.528142589118199,8.5,0
Gene_8826,1.0,8.0,4.718574108818011,8.5,0
Gene_8825,1.0,8.0,5.460600375234521,8.5,0
Gene_8824,1.0,8.0,4.284240150093809,8.5,0
Gene_8823,1.0,8.0,3.404315196998123,8.5,0
Gene_8822,1.0,8.0,5.556285178236397,8.5,0
Gene_8821,1.0,8.0,4.252345215759849,8.5,0
Gene_8820,1.0,8.0,5.797373358348969,8.5,0
Gene_8819,1.0,8.0,4.5600375234521575,8.5,0
Gene_8818,1.0,8.0,5.351782363977486,8.5,0
Gene_8817,1.0,8.0,6.120075046904315,8.5,0
Gene_8816,1.0,8.0,6.179174484052533,8.5,0
Gene_8847,1.0,8.0,5.982176360225141,8.5,0
Gene_8846,1.0,8.0,4.74484052532833,8.5,0
Gene_8845,1.0,8.0,5.708255159474671,8.5,0
Gene_8844,1.0,8.0,4.157598499061914,8.5,0
Gene_8843,1.0,8.0,4.7195121951219505,8.5,0
Gene_8842,1.0,8.0,5.036585365853659,8.5,0
Gene_8841,1.0,8.0,4.393996247654784,8.5,0
Gene_8840,1.0,8.0,4.25984990619137,8.5,0
Gene_8839,1.0,8.0,4.950281425891182,8.5,0
Gene_8838,1.0,8.0,5.418386491557223,8.5,0
Gene_8837,1.0,8.0,5.325515947467167,8.5,0
Gene_8836,1.0,8.0,5.25046904315197,8.5,0
Gene_8835,1.0,8.0,4.575046904315197,8.5,0
Gene_8834,1.0,8.0,5.6557223264540335,8.5,0
Gene_8833,1.0,8.0,3.820825515947467,8.5,0
Gene_8832,1.0,8.0,3.8142589118198873,8.5,0
Gene_8863,1.0,8.0,6.654784240150093,8.5,0
Gene_8862,1.0,8.0,3.9333958724202622,8.5,0
Gene_8861,1.0,8.0,5.291744840525329,8.5,0
Gene_8860,1.0,8.0,4.235459662288931,8.5,0
Gene_8859,1.0,8.0,4.8686679174484055,8.5,0
Gene_8858,1.0,8.0,3.2692307692307687,8.5,0
Gene_8857,1.0,8.0,5.453095684803002,8.5,0
Gene_8856,1.0,8.0,5.76829268292683,8.5,0
Gene_8855,1.0,8.0,4.308630393996248,8.5,0
Gene_8854,1.0,8.0,6.073170731707317,8.5,0
Gene_8853,1.0,8.0,4.625703564727955,8.5,0
Gene_8852,1.0,8.0,3.8864915572232643,8.5,0
Gene_8851,1.0,8.0,3.6829268292682924,8.5,0
Gene_8850,1.0,8.0,4.069418386491558,8.5,0
Gene_8849,1.0,8.0,4.4277673545966225,8.5,0
Gene_8848,1.0,8.0,5.343339587242026,8.5,0
Gene_8879,1.0,8.0,5.397748592870544,8.5,0
Gene_8878,1.0,8.0,4.669793621013133,8.5,0
Gene_8877,1.0,8.0,4.727016885553471,8.5,0
Gene_8876,1.0,8.0,4.899624765478424,8.5,0
Gene_8875,1.0,8.0,5.632270168855534,8.5,0
Gene_8874,1.0,8.0,4.7073170731707314,8.5,0
Gene_8873,1.0,8.0,5.156660412757974,8.5,0
Gene_8872,1.0,8.0,6.608818011257036,8.5,0
Gene_8871,1.0,8.0,5.874296435272045,8.5,0
Gene_8870,1.0,8.0,4.5234521575984985,8.5,0
Gene_8869,1.0,8.0,3.0018761726078798,8.5,0
Gene_8868,1.0,8.0,4.301125703564727,8.5,0
Gene_8867,1.0,8.0,6.201688555347093,8.5,0
Gene_8866,1.0,8.0,4.973733583489681,8.5,0
Gene_8865,1.0,8.0,5.303001876172608,8.5,0
Gene_8864,1.0,8.0,4.637898686679175,8.5,0
Gene_8895,1.0,8.0,5.322701688555346,8.5,0
Gene_8894,1.0,8.0,4.429643527204503,8.5,0
Gene_8893,1.0,8.0,4.906191369606004,8.5,0
Gene_8892,1.0,8.0,6.6332082551594755,8.5,0
Gene_8891,1.0,8.0,4.99624765478424,8.5,0
Gene_8890,1.0,8.0,5.6435272045028135,8.5,0
Gene_8889,1.0,8.0,4.014071294559099,8.5,0
Gene_8888,1.0,8.0,3.1294559099437147,8.5,0
Gene_8887,1.0,8.0,4.598499061913696,8.5,0
Gene_8886,1.0,8.0,5.782363977485929,8.5,0
Gene_8885,1.0,8.0,5.410881801125703,8.5,0
Gene_8884,1.0,8.0,6.196998123827392,8.5,0
Gene_8883,1.0,8.0,5.545028142589118,8.5,0
Gene_8882,1.0,8.0,4.666979362101314,8.5,0
Gene_8881,1.0,8.0,4.980300187617261,8.5,0
Gene_8880,1.0,8.0,5.216697936210132,8.5,0
Gene_8911,1.0,8.0,5.3761726078799255,8.5,0
Gene_8910,1.0,8.0,4.506566604127579,8.5,0
Gene_8909,1.0,8.0,4.50093808630394,8.5,0
Gene_8908,1.0,8.0,5.061913696060038,8.5,0
Gene_8907,1.0,8.0,4.9596622889305815,8.5,0
Gene_8906,1.0,8.0,4.805816135084427,8.5,0
Gene_8905,1.0,8.0,4.426829268292683,8.5,0
Gene_8904,1.0,8.0,3.1538461538461537,8.5,0
Gene_8903,1.0,8.0,3.760787992495309,8.5,0
Gene_8902,1.0,8.0,5.792682926829268,8.5,0
Gene_8901,1.0,8.0,4.73733583489681,8.5,0
Gene_8900,1.0,8.0,4.99437148217636,8.5,0
Gene_8899,1.0,8.0,4.210131332082552,8.5,0
Gene_8898,1.0,8.0,3.5947467166979363,8.5,0
Gene_8897,1.0,8.0,4.371482176360225,8.5,0
Gene_8896,1.0,8.0,5.949343339587242,8.5,0
Gene_8927,1.0,8.0,5.082551594746717,8.5,0
Gene_8926,1.0,8.0,3.282363977485928,8.5,0
Gene_8925,1.0,8.0,4.880863039399625,8.5,0
Gene_8924,1.0,8.0,2.8742964352720444,8.5,0
Gene_8923,1.0,8.0,5.725140712945591,8.5,0
Gene_8922,1.0,8.0,4.8198874296435275,8.5,0
Gene_8921,1.0,8.0,5.723264540337711,8.5,0
Gene_8920,1.0,8.0,5.093808630393997,8.5,0
Gene_8919,1.0,8.0,5.658536585365854,8.5,0
Gene_8918,1.0,8.0,5.0966228893058165,8.5,0
Gene_8917,1.0,8.0,6.3883677298311445,8.5,0
Gene_8916,1.0,8.0,5.184803001876173,8.5,0
Gene_8915,1.0,8.0,5.343339587242026,8.5,0
Gene_8914,1.0,8.0,5.378048780487806,8.5,0
Gene_8913,1.0,8.0,8.074108818011258,8.5,0
Gene_8912,1.0,8.0,5.764540337711069,8.5,0
Gene_8943,1.0,8.0,5.185741088180112,8.5,0
Gene_8942,1.0,8.0,6.5037523452157595,8.5,0
Gene_8941,1.0,8.0,5.905253283302065,8.5,0
Gene_8940,1.0,8.0,4.561913696060038,8.5,0
Gene_8939,1.0,8.0,5.346153846153846,8.5,0
Gene_8938,1.0,8.0,5.131332082551595,8.5,0
Gene_8937,1.0,8.0,3.663227016885553,8.5,0
Gene_8936,1.0,8.0,3.274859287054409,8.5,0
Gene_8935,1.0,8.0,4.161350844277674,8.5,0
Gene_8934,1.0,8.0,3.4465290806754223,8.5,0
Gene_8933,1.0,8.0,4.853658536585366,8.5,0
Gene_8932,1.0,8.0,6.909005628517823,8.5,0
Gene_8931,1.0,8.0,3.4212007504690427,8.5,0
Gene_8930,1.0,8.0,5.314258911819888,8.5,0
Gene_8929,1.0,8.0,5.4793621013133205,8.5,0
Gene_8928,1.0,8.0,4.553470919324577,8.5,0
Gene_8959,1.0,8.0,4.567542213883677,8.5,0
Gene_8958,1.0,8.0,5.50281425891182,8.5,0
Gene_8957,1.0,8.0,5.287054409005628,8.5,0
Gene_8956,1.0,8.0,5.016885553470919,8.5,0
Gene_8955,1.0,8.0,5.445590994371482,8.5,0
Gene_8954,1.0,8.0,4.556285178236398,8.5,0
Gene_8953,1.0,8.0,4.74015009380863,8.5,0
Gene_8952,1.0,8.0,4.452157598499062,8.5,0
Gene_8951,1.0,8.0,6.217636022514071,8.5,0
Gene_8950,1.0,8.0,4.984990619136961,8.5,0
Gene_8949,1.0,8.0,3.6697936210131332,8.5,0
Gene_8948,1.0,8.0,6.25984990619137,8.5,0
Gene_8947,1.0,8.0,4.816135084427767,8.5,0
Gene_8946,1.0,8.0,4.726078799249531,8.5,0
Gene_8945,1.0,8.0,5.835834896810507,8.5,0
Gene_8944,1.0,8.0,3.5515947467166975,8.5,0
Gene_8975,1.0,8.0,6.98968105065666,8.5,0
Gene_8974,1.0,8.0,4.715759849906192,8.5,0
Gene_8973,1.0,8.0,4.23452157598499,8.5,0
Gene_8972,1.0,8.0,5.51125703564728,8.5,0
Gene_8971,1.0,8.0,4.330206378986866,8.5,0
Gene_8970,1.0,8.0,5.873358348968106,8.5,0
Gene_8969,1.0,8.0,4.940900562851782,8.5,0
Gene_8968,1.0,8.0,5.677298311444653,8.5,0
Gene_8967,1.0,8.0,6.1529080675422145,8.5,0
Gene_8966,1.0,8.0,5.169793621013134,8.5,0
Gene_8965,1.0,8.0,5.507504690431519,8.5,0
Gene_8964,1.0,8.0,5.4399624765478425,8.5,0
Gene_8963,1.0,8.0,4.860225140712945,8.5,0
Gene_8962,1.0,8.0,4.985928705440901,8.5,0
Gene_8961,1.0,8.0,4.847091932457786,8.5,0
Gene_8960,1.0,8.0,4.782363977485929,8.5,0
Gene_8991,1.0,8.0,4.950281425891182,8.5,0
Gene_8990,1.0,8.0,6.060975609756097,8.5,0
Gene_8989,1.0,8.0,4.825515947467167,8.5,0
Gene_8988,1.0,8.0,5.334896810506566,8.5,0
Gene_8987,1.0,8.0,4.896810506566604,8.5,0
Gene_8986,1.0,8.0,4.3320825515947465,8.5,0
Gene_8985,1.0,8.0,4.862101313320826,8.5,0
Gene_8984,1.0,8.0,5.426829268292684,8.5,0
Gene_8983,1.0,8.0,3.770168855534709,8.5,0
Gene_8982,1.0,8.0,3.909005628517823,8.5,0
Gene_8981,1.0,8.0,5.954033771106943,8.5,0
Gene_8980,1.0,8.0,5.582551594746716,8.5,0
Gene_8979,1.0,8.0,4.480300187617261,8.5,0
Gene_8978,1.0,8.0,4.141651031894934,8.5,0
Gene_8977,1.0,8.0,6.087242026266416,8.5,0
Gene_8976,1.0,8.0,5.372420262664165,8.5,0
Gene_9007,1.0,8.0,4.848030018761726,8.5,0
Gene_9006,1.0,8.0,3.820825515947467,8.5,0
Gene_9005,1.0,8.0,5.528142589118199,8.5,0
Gene_9004,1.0,8.0,5.547842401500938,8.5,0
Gene_9003,1.0,8.0,5.737335834896811,8.5,0
Gene_9002,1.0,8.0,4.676360225140713,8.5,0
Gene_9001,1.0,8.0,4.617260787992495,8.5,0
Gene_9000,1.0,8.0,5.258911819887429,8.5,0
Gene_8999,1.0,8.0,4.9840525328330205,8.5,0
Gene_8998,1.0,8.0,5.665103189493434,8.5,0
Gene_8997,1.0,8.0,5.620075046904316,8.5,0
Gene_8996,1.0,8.0,5.139774859287054,8.5,0
Gene_8995,1.0,8.0,4.776735459662289,8.5,0
Gene_8994,1.0,8.0,4.6557223264540335,8.5,0
Gene_8993,1.0,8.0,4.987804878048781,8.5,0
Gene_8992,1.0,8.0,5.628517823639775,8.5,0
Gene_9023,1.0,8.0,5.060975609756097,8.5,0
Gene_9022,1.0,8.0,3.6529080675422136,8.5,0
Gene_9021,1.0,8.0,5.557223264540338,8.5,0
Gene_9020,1.0,8.0,3.927767354596623,8.5,0
Gene_9019,1.0,8.0,4.303939962476548,8.5,0
Gene_9018,1.0,8.0,5.129455909943715,8.5,0
Gene_9017,1.0,8.0,4.661350844277673,8.5,0
Gene_9016,1.0,8.0,5.345215759849906,8.5,0
Gene_9015,1.0,8.0,4.636960600375234,8.5,0
Gene_9014,1.0,8.0,5.457786116322701,8.5,0
Gene_9013,1.0,8.0,5.696998123827393,8.5,0
Gene_9012,1.0,8.0,5.0572232645403385,8.5,0
Gene_9011,1.0,8.0,5.645403377110694,8.5,0
Gene_9010,1.0,8.0,4.524390243902439,8.5,0
Gene_9009,1.0,8.0,5.338649155722326,8.5,0
Gene_9008,1.0,8.0,4.252345215759849,8.5,0
Gene_9039,1.0,8.0,4.918386491557223,8.5,0
Gene_9038,1.0,8.0,4.156660412757974,8.5,0
Gene_9037,1.0,8.0,5.386491557223264,8.5,0
Gene_9036,1.0,8.0,5.218574108818012,8.5,0
Gene_9035,1.0,8.0,5.969981238273921,8.5,0
Gene_9034,1.0,8.0,5.393996247654784,8.5,0
Gene_9033,1.0,8.0,4.286116322701688,8.5,0
Gene_9032,1.0,8.0,5.4793621013133205,8.5,0
Gene_9031,1.0,8.0,5.588180112570357,8.5,0
Gene_9030,1.0,8.0,3.453095684803001,8.5,0
Gene_9029,1.0,8.0,5.676360225140713,8.5,0
Gene_9028,1.0,8.0,4.838649155722327,8.5,0
Gene_9027,1.0,8.0,4.698874296435272,8.5,0
Gene_9026,1.0,8.0,3.5947467166979363,8.5,0
Gene_9025,1.0,8.0,4.4840525328330205,8.5,0
Gene_9024,1.0,8.0,5.048780487804878,8.5,0
Gene_9055,1.0,8.0,3.4784240150093804,8.5,0
Gene_9054,1.0,8.0,5.466228893058162,8.5,0
Gene_9053,1.0,8.0,5.620075046904316,8.5,0
Gene_9052,1.0,8.0,4.8639774859287055,8.5,0
Gene_9051,1.0,8.0,4.146341463414634,8.5,0
Gene_9050,1.0,8.0,4.805816135084427,8.5,0
Gene_9049,1.0,8.0,5.285178236397749,8.5,0
Gene_9048,1.0,8.0,5.98780487804878,8.5,0
Gene_9047,1.0,8.0,6.247654784240151,8.5,0
Gene_9046,1.0,8.0,6.002814258911819,8.5,0
Gene_9045,1.0,8.0,4.981238273921201,8.5,0
Gene_9044,1.0,8.0,5.313320825515948,8.5,0
Gene_9043,1.0,8.0,5.712945590994371,8.5,0
Gene_9042,1.0,8.0,5.469043151969981,8.5,0
Gene_9041,1.0,8.0,3.4765478424015006,8.5,0
Gene_9040,1.0,8.0,5.3639774859287055,8.5,0
Gene_9071,1.0,8.0,4.627579737335835,8.5,0
Gene_9070,1.0,8.0,4.623827392120075,8.5,0
Gene_9069,1.0,8.0,6.379924953095685,8.5,0
Gene_9068,1.0,8.0,5.3686679174484055,8.5,0
Gene_9067,1.0,8.0,5.198874296435272,8.5,0
Gene_9066,1.0,8.0,5.433395872420262,8.5,0
Gene_9065,1.0,8.0,4.841463414634147,8.5,0
Gene_9064,1.0,8.0,4.450281425891182,8.5,0
Gene_9063,1.0,8.0,4.339587242026266,8.5,0
Gene_9062,1.0,8.0,4.5159474671669795,8.5,0
Gene_9061,1.0,8.0,3.7035647279549715,8.5,0
Gene_9060,1.0,8.0,4.3123827392120075,8.5,0
Gene_9059,1.0,8.0,5.377110694183865,8.5,0
Gene_9058,1.0,8.0,6.627579737335836,8.5,0
Gene_9057,1.0,8.0,4.396810506566604,8.5,0
Gene_9056,1.0,8.0,5.422138836772983,8.5,0
Gene_9087,1.0,8.0,4.151969981238274,8.5,0
Gene_9086,1.0,8.0,5.301125703564729,8.5,0
Gene_9085,1.0,8.0,6.367729831144465,8.5,0
Gene_9084,1.0,8.0,4.935272045028142,8.5,0
Gene_9083,1.0,8.0,3.865853658536585,8.5,0
Gene_9082,1.0,8.0,3.7636022514071295,8.5,0
Gene_9081,1.0,8.0,4.821763602251407,8.5,0
Gene_9080,1.0,8.0,4.840525328330206,8.5,0
Gene_9079,1.0,8.0,6.3611632270168865,8.5,0
Gene_9078,1.0,8.0,5.625703564727955,8.5,0
Gene_9077,1.0,8.0,4.814258911819888,8.5,0
Gene_9076,1.0,8.0,4.057223264540337,8.5,0
Gene_9075,1.0,8.0,6.135084427767355,8.5,0
Gene_9074,1.0,8.0,5.711069418386492,8.5,0
Gene_9073,1.0,8.0,3.9549718574108814,8.5,0
Gene_9072,1.0,8.0,3.9540337711069418,8.5,0
Gene_9103,1.0,8.0,3.4258911819887428,8.5,0
Gene_9102,1.0,8.0,4.524390243902439,8.5,0
Gene_9101,1.0,8.0,3.914634146341464,8.5,0
Gene_9100,1.0,8.0,4.74296435272045,8.5,0
Gene_9099,1.0,8.0,6.2560975609756095,8.5,0
Gene_9098,1.0,8.0,5.816135084427767,8.5,0
Gene_9097,1.0,8.0,4.478424015009381,8.5,0
Gene_9096,1.0,8.0,4.435272045028142,8.5,0
Gene_9095,1.0,8.0,5.143527204502814,8.5,0
Gene_9094,1.0,8.0,5.183864915572233,8.5,0
Gene_9093,1.0,8.0,6.681050656660413,8.5,0
Gene_9092,1.0,8.0,5.052532833020638,8.5,0
Gene_9091,1.0,8.0,5.593808630393996,8.5,0
Gene_9090,1.0,8.0,4.9202626641651035,8.5,0
Gene_9089,1.0,8.0,5.042213883677298,8.5,0
Gene_9088,1.0,8.0,5.846153846153847,8.5,0
Gene_9119,1.0,8.0,3.691369606003753,8.5,0
Gene_9118,1.0,8.0,3.9756097560975605,8.5,0
Gene_9117,1.0,8.0,5.189493433395872,8.5,0
Gene_9116,1.0,8.0,4.3639774859287055,8.5,0
Gene_9115,1.0,8.0,4.289868667917449,8.5,0
Gene_9114,1.0,8.0,5.694183864915572,8.5,0
Gene_9113,1.0,8.0,3.3639774859287055,8.5,0
Gene_9112,1.0,8.0,4.138836772983114,8.5,0
Gene_9111,1.0,8.0,4.378048780487805,8.5,0
Gene_9110,1.0,8.0,6.545966228893059,8.5,0
Gene_9109,1.0,8.0,6.862101313320825,8.5,0
Gene_9108,1.0,8.0,5.23921200750469,8.5,0
Gene_9107,1.0,8.0,3.9108818011257034,8.5,0
Gene_9106,1.0,8.0,5.794559099437149,8.5,0
Gene_9105,1.0,8.0,5.717636022514071,8.5,0
Gene_9104,1.0,8.0,4.069418386491558,8.5,0
Gene_9135,1.0,8.0,4.188555347091932,8.5,0
Gene_9134,1.0,8.0,5.132270168855535,8.5,0
Gene_9133,1.0,8.0,4.530956848030019,8.5,0
Gene_9132,1.0,8.0,4.039399624765478,8.5,0
Gene_9131,1.0,8.0,4.229831144465291,8.5,0
Gene_9130,1.0,8.0,4.880863039399625,8.5,0
Gene_9129,1.0,8.0,5.458724202626641,8.5,0
Gene_9128,1.0,8.0,5.133208255159475,8.5,0
Gene_9127,1.0,8.0,3.73639774859287,8.5,0
